Date,Route,Vessel_Type,Freight_Rate_USD_Per_Ton,Bunker_Price,Port_Congestion_Days
2024-03-04,Mozambique_to_EC_India,Supramax,13.06846857406439,459.7408446764468,8
2024-03-05,Mozambique_to_EC_India,Supramax,13.455955759521165,477.4774972318771,1
2024-03-06,Mozambique_to_EC_India,Supramax,13.212031909346525,477.94614451102626,7
2024-03-07,Mozambique_to_EC_India,Supramax,13.317116041288969,472.9297491928404,6
2024-03-08,Mozambique_to_EC_India,Supramax,13.373934609468511,475.67235229690493,4
2024-03-09,Mozambique_to_EC_India,Supramax,13.443542407336416,475.4967077677856,8
2024-03-10,Mozambique_to_EC_India,Supramax,13.821363612737114,462.8955538364514,3
2024-03-11,Mozambique_to_EC_India,Supramax,14.631474957586054,465.6450540947514,9
2024-03-12,Mozambique_to_EC_India,Supramax,15.116393776010518,471.486189591919,6
2024-03-13,Mozambique_to_EC_India,Supramax,15.41205977922522,471.1129298009268,9
2024-03-14,Mozambique_to_EC_India,Supramax,14.87545293208403,467.377049778856,9
2024-03-15,Mozambique_to_EC_India,Supramax,14.438467437797181,463.1828124195239,4
2024-03-16,Mozambique_to_EC_India,Supramax,14.19249557855959,459.86098050024134,2
2024-03-17,Mozambique_to_EC_India,Supramax,14.472666983199852,468.3634923331042,8
2024-03-18,Mozambique_to_EC_India,Supramax,15.78043069321384,467.25186908741745,3
2024-03-19,Mozambique_to_EC_India,Supramax,15.986964606906255,458.7191320116143,4
2024-03-20,Mozambique_to_EC_India,Supramax,16.85474780483844,477.5386757713354,3
2024-03-21,Mozambique_to_EC_India,Supramax,17.428397043295856,483.19200796992914,4
2024-03-22,Mozambique_to_EC_India,Supramax,17.73586641136639,457.446920448754,0
2024-03-23,Mozambique_to_EC_India,Supramax,18.653529107190387,448.6020588422631,6
2024-03-24,Mozambique_to_EC_India,Supramax,18.45580183768397,477.07503221005993,6
2024-03-25,Mozambique_to_EC_India,Supramax,18.98952327433033,482.2514953906859,4
2024-03-26,Mozambique_to_EC_India,Supramax,19.3251281375255,467.26419809345646,5
2024-03-27,Mozambique_to_EC_India,Supramax,19.30083149562226,457.3881865802282,5
2024-03-28,Mozambique_to_EC_India,Supramax,19.211228080786633,467.33864968311735,2
2024-03-29,Mozambique_to_EC_India,Supramax,19.645699025356627,496.4259398681047,7
2024-03-30,Mozambique_to_EC_India,Supramax,19.17232407501031,487.71389023012483,8
2024-03-31,Mozambique_to_EC_India,Supramax,19.33379073496798,463.6343761124109,4
2024-04-01,Mozambique_to_EC_India,Supramax,19.81039496501865,477.9113196129702,7
2024-04-02,Mozambique_to_EC_India,Supramax,20.11227052650547,471.8225215393792,7
2024-04-03,Mozambique_to_EC_India,Supramax,20.128243078666163,472.0102778727105,4
2024-04-04,Mozambique_to_EC_India,Supramax,21.171586178787162,474.56799970475424,7
2024-04-05,Mozambique_to_EC_India,Supramax,21.52770245825002,474.55807796398915,0
2024-04-06,Mozambique_to_EC_India,Supramax,21.732374679884945,456.64485691555444,1
2024-04-07,Mozambique_to_EC_India,Supramax,21.94692066806475,484.14838529081675,0
2024-04-08,Mozambique_to_EC_India,Supramax,22.448680087853898,480.5749096709659,9
2024-04-09,Mozambique_to_EC_India,Supramax,22.73986878575012,477.1955874955322,2
2024-04-10,Mozambique_to_EC_India,Supramax,22.777875030820706,480.8828830258791,3
2024-04-11,Mozambique_to_EC_India,Supramax,23.14952332190644,474.3946340523125,3
2024-04-12,Mozambique_to_EC_India,Supramax,24.127707666141806,457.8546598040257,9
2024-04-13,Mozambique_to_EC_India,Supramax,24.837490200079728,472.1313463201923,8
2024-04-14,Mozambique_to_EC_India,Supramax,25.230088217421123,465.5144779663191,9
2024-04-15,Mozambique_to_EC_India,Supramax,25.002419535994534,459.91985708193454,5
2024-04-16,Mozambique_to_EC_India,Supramax,25.047206647753157,476.01347494535156,1
2024-04-17,Mozambique_to_EC_India,Supramax,24.915395267473365,472.9846825072578,6
2024-04-18,Mozambique_to_EC_India,Supramax,24.97244512208218,472.56583942381053,2
2024-04-19,Mozambique_to_EC_India,Supramax,25.39997053874117,473.37720470599504,8
2024-04-20,Mozambique_to_EC_India,Supramax,25.84611273880423,474.70755439394986,7
2024-04-21,Mozambique_to_EC_India,Supramax,25.595990607359013,459.95458132654636,0
2024-04-22,Mozambique_to_EC_India,Supramax,26.5024355372507,466.1717403635221,9
2024-04-23,Mozambique_to_EC_India,Supramax,26.841144336707725,452.782176310079,3
2024-04-24,Mozambique_to_EC_India,Supramax,27.266662425288853,468.24588747736476,2
2024-04-25,Mozambique_to_EC_India,Supramax,26.526136749304765,482.5864111698276,9
2024-04-26,Mozambique_to_EC_India,Supramax,26.384646580021535,461.17712462270595,8
2024-04-27,Mozambique_to_EC_India,Supramax,26.57070849911311,479.12012271576964,1
2024-04-28,Mozambique_to_EC_India,Supramax,26.708318285849344,474.7090725076876,2
2024-04-29,Mozambique_to_EC_India,Supramax,27.506882263314843,455.3223681845089,0
2024-04-30,Mozambique_to_EC_India,Supramax,27.178359621887637,456.1703006944713,0
2024-05-01,Mozambique_to_EC_India,Supramax,26.855055315705055,456.01460901691433,2
2024-05-02,Mozambique_to_EC_India,Supramax,26.319191892252515,488.8234364588312,1
2024-05-03,Mozambique_to_EC_India,Supramax,26.21876488462349,471.8184711607253,5
2024-05-04,Mozambique_to_EC_India,Supramax,26.417347881407935,468.18227196565823,1
2024-05-05,Mozambique_to_EC_India,Supramax,26.51620605993213,474.9694298655829,3
2024-05-06,Mozambique_to_EC_India,Supramax,27.023432718411023,459.73711930589593,8
2024-05-07,Mozambique_to_EC_India,Supramax,27.17557027748711,464.56138207264263,9
2024-05-08,Mozambique_to_EC_India,Supramax,27.112708220574632,487.72077738295906,5
2024-05-09,Mozambique_to_EC_India,Supramax,27.363929176366486,459.63621459824753,7
2024-05-10,Mozambique_to_EC_India,Supramax,27.588357248137314,466.70044110204134,1
2024-05-11,Mozambique_to_EC_India,Supramax,27.571158044808797,465.3909851091679,0
2024-05-12,Mozambique_to_EC_India,Supramax,27.435520736823825,469.82929528840145,1
2024-05-13,Mozambique_to_EC_India,Supramax,27.15892556638906,480.8711931874728,3
2024-05-14,Mozambique_to_EC_India,Supramax,27.02623377175727,476.04777675187233,1
2024-05-15,Mozambique_to_EC_India,Supramax,27.08349288305218,464.74790113881943,8
2024-05-16,Mozambique_to_EC_India,Supramax,26.51642099616729,470.0275476385743,1
2024-05-17,Mozambique_to_EC_India,Supramax,27.256643336401385,464.0750389231495,4
2024-05-18,Mozambique_to_EC_India,Supramax,26.742434268387456,475.49115897127314,4
2024-05-19,Mozambique_to_EC_India,Supramax,26.818625075012843,460.8577992707018,4
2024-05-20,Mozambique_to_EC_India,Supramax,26.736263361079935,475.5476200192147,6
2024-05-21,Mozambique_to_EC_India,Supramax,26.912753011051702,467.368633336116,7
2024-05-22,Mozambique_to_EC_India,Supramax,26.7081401092161,473.35002684844125,1
2024-05-23,Mozambique_to_EC_India,Supramax,26.839508168836407,466.20701904070796,2
2024-05-24,Mozambique_to_EC_India,Supramax,27.71883401046706,487.9409446849556,0
2024-05-25,Mozambique_to_EC_India,Supramax,27.49193092044469,468.89767603299424,4
2024-05-26,Mozambique_to_EC_India,Supramax,27.93195593586482,485.9188060542702,1
2024-05-27,Mozambique_to_EC_India,Supramax,28.32329915630725,477.2793115184436,7
2024-05-28,Mozambique_to_EC_India,Supramax,28.04729053260345,465.60377579561583,3
2024-05-29,Mozambique_to_EC_India,Supramax,28.418502753508843,471.0801131884967,9
2024-05-30,Mozambique_to_EC_India,Supramax,29.0417127630493,486.2835610833025,9
2024-05-31,Mozambique_to_EC_India,Supramax,29.250769703480966,463.5192497319368,2
2024-06-01,Mozambique_to_EC_India,Supramax,30.058443467622176,475.54149711408274,5
2024-06-02,Mozambique_to_EC_India,Supramax,29.91700578885669,480.15197211551686,9
2024-06-03,Mozambique_to_EC_India,Supramax,29.78644231515417,485.03448434405584,3
2024-06-04,Mozambique_to_EC_India,Supramax,30.53791924285028,485.4328104386081,4
2024-06-05,Mozambique_to_EC_India,Supramax,30.53264989500625,443.2963377390656,6
2024-06-06,Mozambique_to_EC_India,Supramax,30.27884323247653,475.37382442690097,1
2024-06-07,Mozambique_to_EC_India,Supramax,30.76541298990854,483.7766124860785,1
2024-06-08,Mozambique_to_EC_India,Supramax,31.264191179414603,478.5277007876953,0
2024-06-09,Mozambique_to_EC_India,Supramax,31.5409958839389,462.68893247153295,0
2024-06-10,Mozambique_to_EC_India,Supramax,31.604326780139665,466.65812049965876,7
2024-06-11,Mozambique_to_EC_India,Supramax,32.41193539859217,476.5803422576893,1
2024-06-12,Mozambique_to_EC_India,Supramax,33.06556093887013,455.75406329586843,3
2024-06-13,Mozambique_to_EC_India,Supramax,32.48606127611111,477.32490946338686,7
2024-06-14,Mozambique_to_EC_India,Supramax,32.69616827815567,486.37380262312575,2
2024-06-15,Mozambique_to_EC_India,Supramax,32.950487279617064,464.5791436340432,5
2024-06-16,Mozambique_to_EC_India,Supramax,32.42607161644459,481.57854941738026,2
2024-06-17,Mozambique_to_EC_India,Supramax,32.000637172828654,488.2454658578725,9
2024-06-18,Mozambique_to_EC_India,Supramax,32.29531315069415,469.8550067979623,3
2024-06-19,Mozambique_to_EC_India,Supramax,32.03125246906574,462.9634701376616,3
2024-06-20,Mozambique_to_EC_India,Supramax,32.56330791746744,484.0045032899259,8
2024-06-21,Mozambique_to_EC_India,Supramax,32.68381601033175,499.0229717230161,0
2024-06-22,Mozambique_to_EC_India,Supramax,33.02156685205893,477.04309975923104,7
2024-06-23,Mozambique_to_EC_India,Supramax,32.92110661204701,475.9812636292099,1
2024-06-24,Mozambique_to_EC_India,Supramax,33.04425457546462,477.20220678310875,8
2024-06-25,Mozambique_to_EC_India,Supramax,32.99202357650787,469.08246854938244,9
2024-06-26,Mozambique_to_EC_India,Supramax,33.08333770912689,468.7223647731196,4
2024-06-27,Mozambique_to_EC_India,Supramax,33.15125192095341,477.67802751999784,1
2024-06-28,Mozambique_to_EC_India,Supramax,33.57665991384509,486.5281179615164,7
2024-06-29,Mozambique_to_EC_India,Supramax,33.469003200763154,464.2001290950763,2
2024-06-30,Mozambique_to_EC_India,Supramax,33.783797603716685,482.39649632861864,9
2024-07-01,Mozambique_to_EC_India,Supramax,33.64842386158797,479.82730822341375,2
2024-07-02,Mozambique_to_EC_India,Supramax,33.40728139957991,467.7226044145048,1
2024-07-03,Mozambique_to_EC_India,Supramax,33.41790339231266,472.99022147051625,7
2024-07-04,Mozambique_to_EC_India,Supramax,33.25179107332336,469.7260817604996,9
2024-07-05,Mozambique_to_EC_India,Supramax,33.171089533315126,471.8769023319839,7
2024-07-06,Mozambique_to_EC_India,Supramax,33.444192355057886,469.80661193541346,2
2024-07-07,Mozambique_to_EC_India,Supramax,32.87002742373921,484.74260987601343,2
2024-07-08,Mozambique_to_EC_India,Supramax,32.628676061379736,480.45551809896045,6
2024-07-09,Mozambique_to_EC_India,Supramax,32.96225823666687,456.04593760590325,4
2024-07-10,Mozambique_to_EC_India,Supramax,32.9354035711463,475.0499966191683,0
2024-07-11,Mozambique_to_EC_India,Supramax,32.69867693418926,474.8730140716031,1
2024-07-12,Mozambique_to_EC_India,Supramax,33.46389429238209,476.8345459461128,6
2024-07-13,Mozambique_to_EC_India,Supramax,33.656956929944236,465.16890799168493,8
2024-07-14,Mozambique_to_EC_India,Supramax,33.78710288174885,459.6081287503972,0
2024-07-15,Mozambique_to_EC_India,Supramax,33.78459225062463,463.6525637627417,2
2024-07-16,Mozambique_to_EC_India,Supramax,33.712434534114266,461.6111065919648,8
2024-07-17,Mozambique_to_EC_India,Supramax,33.601222093550554,472.94124983303584,3
2024-07-18,Mozambique_to_EC_India,Supramax,33.62725427981378,470.8331190352716,7
2024-07-19,Mozambique_to_EC_India,Supramax,33.86331917408061,465.80638833432175,7
2024-07-20,Mozambique_to_EC_India,Supramax,34.26180574389981,463.31436627518576,5
2024-07-21,Mozambique_to_EC_India,Supramax,33.63403140598558,459.09154848040043,6
2024-07-22,Mozambique_to_EC_India,Supramax,32.89829777433949,475.9512553568982,8
2024-07-23,Mozambique_to_EC_India,Supramax,33.68350858196861,471.13630707458543,0
2024-07-24,Mozambique_to_EC_India,Supramax,33.11028249624033,479.8398287594075,9
2024-07-25,Mozambique_to_EC_India,Supramax,33.735662989090336,487.510624842916,1
2024-07-26,Mozambique_to_EC_India,Supramax,33.629829580025074,470.357258964901,7
2024-07-27,Mozambique_to_EC_India,Supramax,34.12576449628536,475.067216085205,1
2024-07-28,Mozambique_to_EC_India,Supramax,33.921961017879,464.2941781676386,6
2024-07-29,Mozambique_to_EC_India,Supramax,34.03778525317655,479.2484853110057,0
2024-07-30,Mozambique_to_EC_India,Supramax,33.99007000063264,462.28414347216267,4
2024-07-31,Mozambique_to_EC_India,Supramax,34.47839734833025,466.900720453232,1
2024-08-01,Mozambique_to_EC_India,Supramax,34.665813546604845,478.9355609063986,5
2024-08-02,Mozambique_to_EC_India,Supramax,34.28795961929658,475.58258167840086,3
2024-08-03,Mozambique_to_EC_India,Supramax,33.77780910899839,474.2809376203893,4
2024-08-04,Mozambique_to_EC_India,Supramax,33.484043680219244,465.0359917772716,6
2024-08-05,Mozambique_to_EC_India,Supramax,33.42455644568667,466.07720082920366,6
2024-08-06,Mozambique_to_EC_India,Supramax,33.31106884378313,478.1307110086597,9
2024-08-07,Mozambique_to_EC_India,Supramax,33.32032012406882,465.0542151815144,7
2024-08-08,Mozambique_to_EC_India,Supramax,33.03252571319581,471.5754076697019,5
2024-08-09,Mozambique_to_EC_India,Supramax,33.05061511179088,483.9735640090378,5
2024-08-10,Mozambique_to_EC_India,Supramax,32.52391211410277,469.94004708176936,5
2024-08-11,Mozambique_to_EC_India,Supramax,32.11562835948948,491.37070431545277,9
2024-08-12,Mozambique_to_EC_India,Supramax,31.794896380737068,472.10660961770225,5
2024-08-13,Mozambique_to_EC_India,Supramax,31.517259753111833,476.21418796811474,6
2024-08-14,Mozambique_to_EC_India,Supramax,31.32370343179001,478.7473731614862,9
2024-08-15,Mozambique_to_EC_India,Supramax,31.55796146274838,509.67206815374925,9
2024-08-16,Mozambique_to_EC_India,Supramax,31.958644749047604,470.28959827647594,6
2024-08-17,Mozambique_to_EC_India,Supramax,31.83684489779385,472.0843091142249,2
2024-08-18,Mozambique_to_EC_India,Supramax,32.41483832598263,478.7882845196148,4
2024-08-19,Mozambique_to_EC_India,Supramax,32.6822294247856,466.0323988197072,1
2024-08-20,Mozambique_to_EC_India,Supramax,32.88540770879194,471.4187161698406,1
2024-08-21,Mozambique_to_EC_India,Supramax,32.66377714121506,467.6830008166151,9
2024-08-22,Mozambique_to_EC_India,Supramax,32.66115533693419,466.0312281182747,7
2024-08-23,Mozambique_to_EC_India,Supramax,32.33372077785126,476.56022046113515,2
2024-08-24,Mozambique_to_EC_India,Supramax,31.8979719067628,460.1608434536686,8
2024-08-25,Mozambique_to_EC_India,Supramax,32.38829931255963,457.6500207023588,4
2024-08-26,Mozambique_to_EC_India,Supramax,32.283993566839754,495.5747297987316,3
2024-08-27,Mozambique_to_EC_India,Supramax,32.10821526450638,460.60665744605694,6
2024-08-28,Mozambique_to_EC_India,Supramax,31.938373325303157,468.2386974710897,0
2024-08-29,Mozambique_to_EC_India,Supramax,32.214810674916514,473.01475541804814,2
2024-08-30,Mozambique_to_EC_India,Supramax,32.410839243668974,459.2338468658992,4
2024-08-31,Mozambique_to_EC_India,Supramax,31.20494532647345,472.17674689954634,0
2024-09-01,Mozambique_to_EC_India,Supramax,31.09261015482052,486.4067299336131,5
2024-09-02,Mozambique_to_EC_India,Supramax,31.01539020896014,468.3290552348305,5
2024-09-03,Mozambique_to_EC_India,Supramax,30.909229074150797,482.3820454994575,6
2024-09-04,Mozambique_to_EC_India,Supramax,30.756867483355936,471.14222642607444,9
2024-09-05,Mozambique_to_EC_India,Supramax,31.388730752578418,459.29584928761767,9
2024-09-06,Mozambique_to_EC_India,Supramax,31.31264446093214,484.60979954097525,9
2024-09-07,Mozambique_to_EC_India,Supramax,31.309569071478737,471.23928615685026,7
2024-09-08,Mozambique_to_EC_India,Supramax,31.149063218230495,468.0798574053514,7
2024-09-09,Mozambique_to_EC_India,Supramax,31.238375179736032,471.4423967258036,6
2024-09-10,Mozambique_to_EC_India,Supramax,30.546451858756708,465.0233793967324,7
2024-09-11,Mozambique_to_EC_India,Supramax,30.57197003631757,476.9833350219781,9
2024-09-12,Mozambique_to_EC_India,Supramax,30.270873947030513,457.6936182017511,1
2024-09-13,Mozambique_to_EC_India,Supramax,30.844058325226506,470.4845522591703,0
2024-09-14,Mozambique_to_EC_India,Supramax,30.284547790513603,459.9373627173693,2
2024-09-15,Mozambique_to_EC_India,Supramax,30.17558427878472,477.1904467737644,6
2024-09-16,Mozambique_to_EC_India,Supramax,29.63667297193705,484.1448253167268,7
2024-09-17,Mozambique_to_EC_India,Supramax,29.99862094021562,475.19493734582284,0
2024-09-18,Mozambique_to_EC_India,Supramax,29.551892825598085,474.27539252926033,1
2024-09-19,Mozambique_to_EC_India,Supramax,29.468759130633803,471.94919583438434,0
2024-09-20,Mozambique_to_EC_India,Supramax,29.98532835890702,461.5228740080975,9
2024-09-21,Mozambique_to_EC_India,Supramax,29.881929037829543,466.915072110766,6
2024-09-22,Mozambique_to_EC_India,Supramax,29.82605547423333,469.0778393889532,6
2024-09-23,Mozambique_to_EC_India,Supramax,29.39794024107031,479.2088923115494,7
2024-09-24,Mozambique_to_EC_India,Supramax,29.10488482309835,478.0153538365543,6
2024-09-25,Mozambique_to_EC_India,Supramax,29.301108525342094,475.4493247221622,1
2024-09-26,Mozambique_to_EC_India,Supramax,29.153567174984097,474.8306403247388,0
2024-09-27,Mozambique_to_EC_India,Supramax,29.379567049733353,472.9581163169652,6
2024-09-28,Mozambique_to_EC_India,Supramax,28.890152400392065,476.1230807561212,2
2024-09-29,Mozambique_to_EC_India,Supramax,28.892638162247238,478.05027546872793,9
2024-09-30,Mozambique_to_EC_India,Supramax,28.158971701445168,485.6080854452628,5
2024-10-01,Mozambique_to_EC_India,Supramax,28.13471403253621,479.3299250890149,4
2024-10-02,Mozambique_to_EC_India,Supramax,28.954523482503355,469.25406386185034,9
2024-10-03,Mozambique_to_EC_India,Supramax,28.711851367677014,474.7313528602983,6
2024-10-04,Mozambique_to_EC_India,Supramax,27.6932689036813,456.6057552699847,2
2024-10-05,Mozambique_to_EC_India,Supramax,27.822886878685175,483.6869945080089,1
2024-10-06,Mozambique_to_EC_India,Supramax,26.861786333826807,462.15380311253296,0
2024-10-07,Mozambique_to_EC_India,Supramax,26.82895756283746,473.56494911317213,6
2024-10-08,Mozambique_to_EC_India,Supramax,26.854137839181398,477.7115386678893,4
2024-10-09,Mozambique_to_EC_India,Supramax,26.36696195707644,473.00623418366087,3
2024-10-10,Mozambique_to_EC_India,Supramax,26.007337795463805,484.14489973340926,1
2024-10-11,Mozambique_to_EC_India,Supramax,26.3849125121828,471.738604600931,5
2024-10-12,Mozambique_to_EC_India,Supramax,26.510091384845563,474.0980219316011,6
2024-10-13,Mozambique_to_EC_India,Supramax,26.701419955574412,459.8461690645831,9
2024-10-14,Mozambique_to_EC_India,Supramax,26.7867915903607,476.6082682149852,5
2024-10-15,Mozambique_to_EC_India,Supramax,26.399435455883044,477.29467503070015,4
2024-10-16,Mozambique_to_EC_India,Supramax,26.406845868302057,474.7168280046987,8
2024-10-17,Mozambique_to_EC_India,Supramax,26.615881309154815,467.33057379667105,0
2024-10-18,Mozambique_to_EC_India,Supramax,26.799821691548683,466.47879845768574,0
2024-10-19,Mozambique_to_EC_India,Supramax,26.9148931532097,471.58621925055763,2
2024-10-20,Mozambique_to_EC_India,Supramax,26.714713947270813,479.84653718511447,1
2024-10-21,Mozambique_to_EC_India,Supramax,26.838141217572915,480.7574567492903,3
2024-10-22,Mozambique_to_EC_India,Supramax,26.42286441844087,467.5958058818554,0
2024-10-23,Mozambique_to_EC_India,Supramax,26.874034442477083,475.0301634661618,7
2024-10-24,Mozambique_to_EC_India,Supramax,26.674627718700158,482.6311145947279,1
2024-10-25,Mozambique_to_EC_India,Supramax,26.50420975051103,467.07776442098304,0
2024-10-26,Mozambique_to_EC_India,Supramax,26.177134878559396,454.748228819194,6
2024-10-27,Mozambique_to_EC_India,Supramax,26.413265452428476,472.32632735056353,5
2024-10-28,Mozambique_to_EC_India,Supramax,25.915261473786014,477.88472467159227,3
2024-10-29,Mozambique_to_EC_India,Supramax,26.042286198029128,460.9114471544758,0
2024-10-30,Mozambique_to_EC_India,Supramax,25.92483110384848,464.9467953100253,0
2024-10-31,Mozambique_to_EC_India,Supramax,25.470836940440634,478.1144509071083,7
2024-11-01,Mozambique_to_EC_India,Supramax,26.057639555048713,463.52855627668737,0
2024-11-02,Mozambique_to_EC_India,Supramax,26.173091166419525,486.4938664191129,6
2024-11-03,Mozambique_to_EC_India,Supramax,25.51799783221675,460.6657307804331,4
2024-11-04,Mozambique_to_EC_India,Supramax,25.11253097040361,480.9756872764338,2
2024-11-05,Mozambique_to_EC_India,Supramax,25.113087331888362,473.0306304558441,0
2024-11-06,Mozambique_to_EC_India,Supramax,24.265328270855033,453.18597261267,0
2024-11-07,Mozambique_to_EC_India,Supramax,23.67538525275592,490.34230171083965,5
2024-11-08,Mozambique_to_EC_India,Supramax,23.402560389862987,477.89965045210135,1
2024-11-09,Mozambique_to_EC_India,Supramax,23.536493541234982,455.2255030756774,7
2024-11-10,Mozambique_to_EC_India,Supramax,23.34072251816177,457.57803786575425,3
2024-11-11,Mozambique_to_EC_India,Supramax,23.01038273292799,474.0966409470026,8
2024-11-12,Mozambique_to_EC_India,Supramax,23.664664322612275,470.8039742505509,5
2024-11-13,Mozambique_to_EC_India,Supramax,23.630974972386692,464.32921158351076,1
2024-11-14,Mozambique_to_EC_India,Supramax,24.122802097834548,467.560316339824,4
2024-11-15,Mozambique_to_EC_India,Supramax,24.0065299336334,457.7535862624579,3
2024-11-16,Mozambique_to_EC_India,Supramax,23.73830754835382,478.0455721552366,5
2024-11-17,Mozambique_to_EC_India,Supramax,23.93718994389442,467.1924515401702,9
2024-11-18,Mozambique_to_EC_India,Supramax,24.081635077247007,464.88170393689774,8
2024-11-19,Mozambique_to_EC_India,Supramax,24.043624345992722,482.5323281975188,9
2024-11-20,Mozambique_to_EC_India,Supramax,23.37051190768448,473.25050523125356,4
2024-11-21,Mozambique_to_EC_India,Supramax,23.246849375861693,461.6025167180936,0
2024-11-22,Mozambique_to_EC_India,Supramax,23.012391601104323,476.88854121540345,9
2024-11-23,Mozambique_to_EC_India,Supramax,22.69288259213431,471.379154621225,7
2024-11-24,Mozambique_to_EC_India,Supramax,22.092275778820177,466.92131413637514,1
2024-11-25,Mozambique_to_EC_India,Supramax,22.043937026218156,486.00003968655403,4
2024-11-26,Mozambique_to_EC_India,Supramax,22.098831076035054,481.89172172629594,8
2024-11-27,Mozambique_to_EC_India,Supramax,22.181990970890652,463.5407927597364,4
2024-11-28,Mozambique_to_EC_India,Supramax,21.59766031606364,467.5954523279454,1
2024-11-29,Mozambique_to_EC_India,Supramax,21.674538479663486,476.81329150955736,4
2024-11-30,Mozambique_to_EC_India,Supramax,21.54248979578836,470.0368262291872,5
2024-12-01,Mozambique_to_EC_India,Supramax,22.07928328041269,471.9313900702308,0
2024-12-02,Mozambique_to_EC_India,Supramax,21.617285172932252,487.81923656274694,6
2024-12-03,Mozambique_to_EC_India,Supramax,21.537612833226813,494.40183858074835,3
2024-12-04,Mozambique_to_EC_India,Supramax,22.027183005859303,478.5740060449321,7
2024-12-05,Mozambique_to_EC_India,Supramax,21.785162848035693,480.0209855416023,9
2024-12-06,Mozambique_to_EC_India,Supramax,21.760028550937555,495.27568368532934,7
2024-12-07,Mozambique_to_EC_India,Supramax,21.78694623663951,489.81236796360747,6
2024-12-08,Mozambique_to_EC_India,Supramax,21.614055649188096,462.77082260544285,3
2024-12-09,Mozambique_to_EC_India,Supramax,22.3945505238697,459.5577958250163,3
2024-12-10,Mozambique_to_EC_India,Supramax,21.81412661447831,483.02515665065124,6
2024-12-11,Mozambique_to_EC_India,Supramax,22.187440700366253,475.8037942495744,3
2024-12-12,Mozambique_to_EC_India,Supramax,22.821764799315417,468.7566885086143,6
2024-12-13,Mozambique_to_EC_India,Supramax,22.812806333084076,465.17516696879034,9
2024-12-14,Mozambique_to_EC_India,Supramax,22.73784084436543,462.7717053765859,3
2024-12-15,Mozambique_to_EC_India,Supramax,22.989528691677677,491.79862776607825,5
2024-12-16,Mozambique_to_EC_India,Supramax,23.04061573253973,471.4013635011246,0
2024-12-17,Mozambique_to_EC_India,Supramax,22.542181931421126,478.2975081912801,2
2024-12-18,Mozambique_to_EC_India,Supramax,22.76935907381075,487.9792337883238,7
2024-12-19,Mozambique_to_EC_India,Supramax,21.94267992816266,474.93024638848664,6
2024-12-20,Mozambique_to_EC_India,Supramax,22.447632237844076,466.75760253619933,3
2024-12-21,Mozambique_to_EC_India,Supramax,22.02311463989203,463.9434782162944,3
2024-12-22,Mozambique_to_EC_India,Supramax,22.18266747397841,467.2694187489528,8
2024-12-23,Mozambique_to_EC_India,Supramax,21.870955343743468,471.3965847871042,2
2024-12-24,Mozambique_to_EC_India,Supramax,22.266172617278897,468.9847468891987,6
2024-12-25,Mozambique_to_EC_India,Supramax,22.389964791760764,475.2585516603524,0
2024-12-26,Mozambique_to_EC_India,Supramax,21.608939095670074,468.59380729711194,2
2024-12-27,Mozambique_to_EC_India,Supramax,21.255693303249362,462.82447559698846,1
2024-12-28,Mozambique_to_EC_India,Supramax,21.353703587821897,475.98931642592856,3
2024-12-29,Mozambique_to_EC_India,Supramax,20.947374122527503,480.7261315620662,4
2024-12-30,Mozambique_to_EC_India,Supramax,21.23781957615583,464.68692874247404,8
2024-12-31,Mozambique_to_EC_India,Supramax,20.23577176104502,469.8121111995336,4
2025-01-01,Mozambique_to_EC_India,Supramax,20.1860988944212,502.2790775585151,3
2025-01-02,Mozambique_to_EC_India,Supramax,20.144282303361745,518.4277834504242,1
2025-01-03,Mozambique_to_EC_India,Supramax,20.108381641144852,496.1955289052072,9
2025-01-04,Mozambique_to_EC_India,Supramax,20.0038996936659,477.1557773701573,5
2025-01-05,Mozambique_to_EC_India,Supramax,20.352775246579057,493.33532207084676,2
2025-01-06,Mozambique_to_EC_India,Supramax,20.971582293506813,493.2480908219637,5
2025-01-07,Mozambique_to_EC_India,Supramax,20.81194921359482,502.4500181596987,1
2025-01-08,Mozambique_to_EC_India,Supramax,20.052161704782016,489.6492177945118,6
2025-01-09,Mozambique_to_EC_India,Supramax,19.272057730604207,479.2686544582134,0
2025-01-10,Mozambique_to_EC_India,Supramax,19.569163754772614,512.1713556312641,7
2025-01-11,Mozambique_to_EC_India,Supramax,19.90306364931833,495.3658724275114,1
2025-01-12,Mozambique_to_EC_India,Supramax,20.084659163838264,491.40673215064766,5
2025-01-13,Mozambique_to_EC_India,Supramax,20.00822501110741,482.4909607132128,5
2025-01-14,Mozambique_to_EC_India,Supramax,19.453100600434848,486.75882406356726,4
2025-01-15,Mozambique_to_EC_India,Supramax,19.873812257462376,477.141541627671,4
2025-01-16,Mozambique_to_EC_India,Supramax,20.312725693471776,501.3275156787212,5
2025-01-17,Mozambique_to_EC_India,Supramax,20.728740965684416,497.6077048721419,4
2025-01-18,Mozambique_to_EC_India,Supramax,20.737229565866162,497.4818199409061,8
2025-01-19,Mozambique_to_EC_India,Supramax,21.050593447226944,478.32516242164763,1
2025-01-20,Mozambique_to_EC_India,Supramax,20.583736053214782,494.94237124029,6
2025-01-21,Mozambique_to_EC_India,Supramax,19.97741507359889,491.36370792197175,1
